ISIN,Company Name,Year,RGS Product Category,Company Product Category Revenue
GB0001826634,Diploma PLC,2020,"Industrial Automation, Robotics, and Discrete Automation",202452441
GB0001826634,Diploma PLC,2020,Life Science Services,180604125
GB0001826634,Diploma PLC,2021,General Manufacturing Parts,355256640
GB0001826634,Diploma PLC,2021,"Industrial Automation, Robotics, and Discrete Automation",462493760
GB0001826634,Diploma PLC,2021,Life Science Services,243034880
GB0001826634,Diploma PLC,2022,General Manufacturing Parts,369842400
GB0001826634,Diploma PLC,2022,"Industrial Automation, Robotics, and Discrete Automation",549964800
GB0001826634,Diploma PLC,2022,Life Science Services,210477600
GB0001826634,Diploma PLC,2023,General Manufacturing Parts,511054300
GB0001826634,Diploma PLC,2023,"Industrial Automation, Robotics, and Discrete Automation",693277480
GB0001826634,Diploma PLC,2023,Life Science Services,259674130
GB0001859296,Vistry Group PLC,2015,"Residential Property Acquisition, Development, Leasing and Management",1395052412
GB0001859296,Vistry Group PLC,2016,"Residential Property Acquisition, Development, Leasing and Management",1303368010
GB0001859296,Vistry Group PLC,2017,"Residential Property Acquisition, Development, Leasing and Management",1390928461
GB0001859296,Vistry Group PLC,2018,"Hotel and Resort Acquisition, Development, Leasing and Management",12918123
GB0001859296,Vistry Group PLC,2018,"Residential Property Acquisition, Development, Leasing and Management",1338875615
GB0001859296,Vistry Group PLC,2019,"Hotel and Resort Acquisition, Development, Leasing and Management",10288014
GB0001859296,Vistry Group PLC,2019,"Residential Property Acquisition, Development, Leasing and Management",1487697702
GB0001859296,Vistry Group PLC,2020,"Residential Property Acquisition, Development, Leasing and Management",2476539048
GB0001859296,Vistry Group PLC,2021,"Residential Property Acquisition, Development, Leasing and Management",3188952976
GB0001859296,Vistry Group PLC,2022,"Residential Property Acquisition, Development, Leasing and Management",3300975062
GB0001859296,Vistry Group PLC,2023,"Residential Property Acquisition, Development, Leasing and Management",4537226600
GB0002018363,Clarkson PLC,2015,Commercial Research and Development,16162147.6980671
GB0002018363,Clarkson PLC,2015,Corporate Legal Services,41788615.9511296
GB0002018363,Clarkson PLC,2015,Financial Exchanges,348723816.310099
GB0002018363,Clarkson PLC,2015,Other Consumer Services,38148493.040704
GB0002018363,Clarkson PLC,2016,Commercial Research and Development,16928398
GB0002018363,Clarkson PLC,2016,Corporate Legal Services,50661629
GB0002018363,Clarkson PLC,2016,Financial Exchanges,288647718
GB0002018363,Clarkson PLC,2016,Other Consumer Services,21994561
GB0002018363,Clarkson PLC,2017,Commercial Research and Development,19750147
GB0002018363,Clarkson PLC,2017,Corporate Legal Services,70342990
GB0002018363,Clarkson PLC,2017,Financial Exchanges,323171928
GB0002018363,Clarkson PLC,2017,Other Consumer Services,25025871
GB0002018363,Clarkson PLC,2018,Commercial Research and Development,20250237
GB0002018363,Clarkson PLC,2018,Corporate Legal Services,58712951
GB0002018363,Clarkson PLC,2018,Financial Exchanges,320565071
GB0002018363,Clarkson PLC,2018,Other Consumer Services,30439035
GB0002018363,Clarkson PLC,2019,Commercial Research and Development,22255812
GB0002018363,Clarkson PLC,2019,Corporate Legal Services,47028650
GB0002018363,Clarkson PLC,2019,Financial Exchanges,374904452
GB0002018363,Clarkson PLC,2019,Other Consumer Services,36695595
GB0002018363,Clarkson PLC,2020,Commercial Research and Development,22964749
GB0002018363,Clarkson PLC,2020,Corporate Legal Services,46339583
GB0002018363,Clarkson PLC,2020,Financial Exchanges,386299887
GB0002018363,Clarkson PLC,2020,Other Consumer Services,34037039
GB0002018363,Clarkson PLC,2021,Commercial Research and Development,23926860
GB0002018363,Clarkson PLC,2021,Corporate Legal Services,75700800
GB0002018363,Clarkson PLC,2021,Financial Exchanges,459612000
GB0002018363,Clarkson PLC,2021,Other Consumer Services,40013280
GB0002018363,Clarkson PLC,2022,Commercial Research and Development,23583300
GB0002018363,Clarkson PLC,2022,Corporate Legal Services,60228120
GB0002018363,Clarkson PLC,2022,Financial Exchanges,599257700
GB0002018363,Clarkson PLC,2022,Other Consumer Services,47166600
GB0002018363,Clarkson PLC,2023,Commercial Research and Development,27878700
GB0002018363,Clarkson PLC,2023,Corporate Legal Services,56139300
GB0002018363,Clarkson PLC,2023,Financial Exchanges,657886400
GB0002018363,Clarkson PLC,2023,Other Consumer Services,72051800
GB0002318888,Cranswick plc,2021,Meat and Poultry,2611279230
GB0002374006,Diageo plc,2016,"Beers, Ciders, and Lagers",2468650763.73344
GB0002374006,Diageo plc,2016,Liqour Retail,720933409.13893
GB0002374006,Diageo plc,2016,Spirits,12079110172.9352
GB0002374006,Diageo plc,2016,Wine,263150624.192466
GB0002374006,Diageo plc,2017,"Beers, Ciders, and Lagers",2222510731.80296
GB0002374006,Diageo plc,2017,Liqour Retail,720312776.151787
GB0002374006,Diageo plc,2017,Spirits,12267247088.9657
GB0002374006,Diageo plc,2017,Wine,68320064.0795545
GB0002374006,Diageo plc,2018,"Beers, Ciders, and Lagers",2350159627.39056
GB0002374006,Diageo plc,2018,Liqour Retail,758230571.467495
GB0002374006,Diageo plc,2018,Spirits,13184688503.5226
GB0002374006,Diageo plc,2018,Wine,71916482.6193093
GB0002374006,Diageo plc,2019,"Beers, Ciders, and Lagers",2380445463.68234
GB0002374006,Diageo plc,2019,Liqour Retail,815634866.571217
GB0002374006,Diageo plc,2019,Spirits,13389358402.0391
GB0002374006,Diageo plc,2019,Wine,67322242.7073821
GB0002374006,Diageo plc,2020,"Beers, Ciders, and Lagers",1958118587.29791
GB0002374006,Diageo plc,2020,Liqour Retail,807661211.048426
GB0002374006,Diageo plc,2020,Spirits,12030473251.6537
GB0002374006,Diageo plc,2021,"Beers, Ciders, and Lagers",2291386913.88777
GB0002374006,Diageo plc,2021,Liqour Retail,662731343.670109
GB0002374006,Diageo plc,2021,Spirits,14175832390.4421
GB0002374006,Diageo plc,2022,"Beers, Ciders, and Lagers",2861767665.65829
GB0002374006,Diageo plc,2022,Liqour Retail,806930652.414098
GB0002374006,Diageo plc,2022,Spirits,16868693164.9276
GB0002374006,Diageo plc,2023,"Beers, Ciders, and Lagers",2936715725.31854
GB0002374006,Diageo plc,2023,Liqour Retail,786917268.945586
GB0002374006,Diageo plc,2023,Spirits,16859636837.7359
GB0002374006,Diageo plc,2024,"Beers, Ciders, and Lagers",3757210095.51572
GB0002374006,Diageo plc,2024,Liqour Retail,868174428.953856
GB0002374006,Diageo plc,2024,Spirits,20890161318.5304
GB0002634946,BAE Systems plc,2015,Military and Defense,24742362250
GB0002634946,BAE Systems plc,2016,Military and Defense,21982204176
GB0002634946,BAE Systems plc,2017,Military and Defense,24785081875
GB0002634946,BAE Systems plc,2018,Military and Defense,21423222310
GB0002634946,BAE Systems plc,2019,Military and Defense,24249561840
GB0002634946,BAE Systems plc,2020,Military and Defense,26350682655
GB0002634946,BAE Systems plc,2021,Military and Defense,26388487800
GB0002634946,BAE Systems plc,2022,Military and Defense,25709425200
GB0002634946,BAE Systems plc,2023,Military and Defense,29378294000
GB0002652740,Derwent London plc,2021,"Office Acquisition, Development, Leasing and Management",278404401
GB0002652740,Derwent London plc,2021,"Residential Property Acquisition, Development, Leasing and Management",44291610
GB0002652740,Derwent London plc,2021,"Retail Property Acquisition, Development, Leasing and Management",9215956
GB0002652740,Derwent London plc,2022,"Office Acquisition, Development, Leasing and Management",261969398
GB0002652740,Derwent London plc,2022,"Residential Property Acquisition, Development, Leasing and Management",43065153
GB0002652740,Derwent London plc,2022,"Retail Property Acquisition, Development, Leasing and Management",1974334
GB0002869419,Big Yellow Group PLC,2015,Storage and Warehousing Services,145716343
GB0002869419,Big Yellow Group PLC,2016,Storage and Warehousing Services,136386599
GB0002869419,Big Yellow Group PLC,2017,Storage and Warehousing Services,163650647
GB0002869419,Big Yellow Group PLC,2018,Storage and Warehousing Services,163420768
GB0002869419,Big Yellow Group PLC,2019,Storage and Warehousing Services,160341681
GB0002869419,Big Yellow Group PLC,2020,Other Insurance,20029112
GB0002869419,Big Yellow Group PLC,2020,"Retail Property Acquisition, Development, Leasing and Management",1959175
GB0002869419,Big Yellow Group PLC,2020,Storage and Warehousing Services,160780635
GB0002869419,Big Yellow Group PLC,2020,Wood and Paper Packaging,3823150
GB0002869419,Big Yellow Group PLC,2021,Commercial Business Support Services,157596
GB0002869419,Big Yellow Group PLC,2021,Other Insurance,23354414
GB0002869419,Big Yellow Group PLC,2021,"Retail Property Acquisition, Development, Leasing and Management",2098653
GB0002869419,Big Yellow Group PLC,2021,Storage and Warehousing Services,195254878
GB0002869419,Big Yellow Group PLC,2021,Wood and Paper Packaging,4126389
GB0002869419,Big Yellow Group PLC,2022,HGV Rental,17601658
GB0002869419,Big Yellow Group PLC,2022,Other Insurance,3757865
GB0002869419,Big Yellow Group PLC,2022,"Retail Property Acquisition, Development, Leasing and Management",2577597
GB0002869419,Big Yellow Group PLC,2022,Storage and Warehousing Services,204893062
GB0002869419,Big Yellow Group PLC,2022,Wood and Paper Packaging,4052624
GB0002869419,Big Yellow Group PLC,2023,"Retail Property Acquisition, Development, Leasing and Management",3164586
GB0002869419,Big Yellow Group PLC,2023,Storage and Warehousing Services,245211873
GB0002869419,Big Yellow Group PLC,2023,Wood and Paper Packaging,3602604
GB0002875804,British American Tobacco p.l.c.,2016,Combustible Tobacco Products,19903523779
GB0002875804,British American Tobacco p.l.c.,2017,Combustible Tobacco Products,26132486464
GB0002875804,British American Tobacco p.l.c.,2018,Combustible Tobacco Products,30257613526
GB0002875804,British American Tobacco p.l.c.,2018,Non-Combustible Tobacco Products,2400127991
GB0002875804,British American Tobacco p.l.c.,2019,Combustible Tobacco Products,30032170369
GB0002875804,British American Tobacco p.l.c.,2019,Non-Combustible Tobacco Products,2980126162
GB0002875804,British American Tobacco p.l.c.,2020,Combustible Tobacco Products,29716003527
GB0002875804,British American Tobacco p.l.c.,2020,Non-Combustible Tobacco Products,3337969067
GB0002875804,British American Tobacco p.l.c.,2021,Combustible Tobacco Products,30960840012
GB0002875804,British American Tobacco p.l.c.,2021,Non-Combustible Tobacco Products,4362463775
GB0002875804,British American Tobacco p.l.c.,2022,Combustible Tobacco Products,29010887516
GB0002875804,British American Tobacco p.l.c.,2022,Non-Combustible Tobacco Products,5053994203
GB0002875804,British American Tobacco p.l.c.,2023,Combustible Tobacco Products,28308019791
GB0002875804,British American Tobacco p.l.c.,2023,Non-Combustible Tobacco Products,5606163845
GB0003062816,Town Centre Securities PLC,2022,Commercial Business Support Services,14088105
GB0003062816,Town Centre Securities PLC,2022,"Retail Property Acquisition, Development, Leasing and Management",20636723
GB0003096442,RS Group PLC,2021,Trading Companies and Distributors,2754745530
GB0003308607,Spectris plc,2015,Industrial Diagnostic Gauges,1216851986
GB0003308607,Spectris plc,2015,Research Equipment and Supplies Manufacturing,537089224
GB0003308607,Spectris plc,2016,Industrial Diagnostic Gauges,1145323500
GB0003308607,Spectris plc,2016,Research Equipment and Supplies Manufacturing,517613566
GB0003308607,Spectris plc,2017,Industrial Diagnostic Gauges,1434861716
GB0003308607,Spectris plc,2017,Research Equipment and Supplies Manufacturing,628893383
GB0003308607,Spectris plc,2018,Industrial Diagnostic Gauges,1353963952
GB0003308607,Spectris plc,2018,Research Equipment and Supplies Manufacturing,689144854
GB0003308607,Spectris plc,2019,Industrial Diagnostic Gauges,751531081
GB0003308607,Spectris plc,2019,Research Equipment and Supplies Manufacturing,1410462087
GB0003308607,Spectris plc,2020,Industrial Diagnostic Gauges,699604679
GB0003308607,Spectris plc,2020,Research Equipment and Supplies Manufacturing,1126913046
GB0003308607,Spectris plc,2021,Industrial Diagnostic Gauges,749573100
GB0003308607,Spectris plc,2021,Research Equipment and Supplies Manufacturing,996952500
GB0003308607,Spectris plc,2022,Industrial Diagnostic Gauges,214547560
GB0003308607,Spectris plc,2022,Research Equipment and Supplies Manufacturing,1390810000
GB0003308607,Spectris plc,2023,Industrial Diagnostic Gauges,257400600
GB0003308607,Spectris plc,2023,Research Equipment and Supplies Manufacturing,1587431000
GB0003452173,FirstGroup plc,2015,Railroads and Rail Services,1880563249
GB0003452173,FirstGroup plc,2015,"Tram, Bus, and Coach Services",5619411598
GB0003452173,FirstGroup plc,2016,Railroads and Rail Services,1586571166
GB0003452173,FirstGroup plc,2016,"Tram, Bus, and Coach Services",5482598737
GB0003452173,FirstGroup plc,2017,Railroads and Rail Services,2761832618
GB0003452173,FirstGroup plc,2017,"Tram, Bus, and Coach Services",6213842830
GB0003452173,FirstGroup plc,2018,Railroads and Rail Services,3474844611
GB0003452173,FirstGroup plc,2018,"Tram, Bus, and Coach Services",5811865578
GB0003452173,FirstGroup plc,2019,Railroads and Rail Services,3950357354
GB0003452173,FirstGroup plc,2019,"Tram, Bus, and Coach Services",5664960496
GB0003452173,FirstGroup plc,2020,Railroads and Rail Services,4994377721
GB0003452173,FirstGroup plc,2020,"Tram, Bus, and Coach Services",1409915907
GB0003452173,FirstGroup plc,2021,Railroads and Rail Services,4992115960
GB0003452173,FirstGroup plc,2021,"Tram, Bus, and Coach Services",1037375670
GB0003452173,FirstGroup plc,2022,Railroads and Rail Services,4760734476.25998
GB0003452173,FirstGroup plc,2022,"Tram, Bus, and Coach Services",1103607023.74002
GB0003718474,Games Workshop Group PLC,2015,"Board Games, Dolls, and Toys",135268373
GB0003718474,Games Workshop Group PLC,2015,Game Software Products and Related Services,36581088
GB0003718474,Games Workshop Group PLC,2016,"Board Games, Dolls, and Toys",162791448
GB0003718474,Games Workshop Group PLC,2016,Game Software Products and Related Services,41325910
GB0003718474,Games Workshop Group PLC,2017,"Board Games, Dolls, and Toys",234547153
GB0003718474,Games Workshop Group PLC,2017,Game Software Products and Related Services,58020364
GB0003718474,Games Workshop Group PLC,2018,"Board Games, Dolls, and Toys",263736153
GB0003718474,Games Workshop Group PLC,2018,Game Software Products and Related Services,59649684
GB0003718474,Games Workshop Group PLC,2019,"Board Games, Dolls, and Toys",269513454
GB0003718474,Games Workshop Group PLC,2019,Game Software Products and Related Services,63916723
GB0003718474,Games Workshop Group PLC,2020,"Board Games, Dolls, and Toys",377408377
GB0003718474,Games Workshop Group PLC,2020,Game Software Products and Related Services,124665592
GB0003718474,Games Workshop Group PLC,2021,"Board Games, Dolls, and Toys",487329320
GB0003718474,Games Workshop Group PLC,2021,Game Software Products and Related Services,35277200
GB0003718474,Games Workshop Group PLC,2022,"Board Games, Dolls, and Toys",553899440
GB0003718474,Games Workshop Group PLC,2022,Game Software Products and Related Services,31587440
GB0003718474,Games Workshop Group PLC,2023,"Board Games, Dolls, and Toys",630297270
GB0003718474,Games Workshop Group PLC,2023,Game Software Products and Related Services,39497100
GB0004052071,Halma plc,2015,Fire Safety Products and Services,917719155.397848
GB0004052071,Halma plc,2015,Health Care Technology,299332217.602152
GB0004052071,Halma plc,2016,Fire Safety Products and Services,913401415.379068
GB0004052071,Halma plc,2016,Health Care Technology,339363403.620932
GB0004052071,Halma plc,2017,Fire Safety Products and Services,1050219225.97538
GB0004052071,Halma plc,2017,Health Care Technology,375928262.024617
GB0004052071,Halma plc,2018,Fire Safety Products and Services,1187561871.05282
GB0004052071,Halma plc,2018,Health Care Technology,401582731.947184
GB0004052071,Halma plc,2019,Fire Safety Products and Services,1258826600.14955
GB0004052071,Halma plc,2019,Health Care Technology,440811492.850446
GB0004052071,Halma plc,2020,Fire Safety Products and Services,1236964112.96322
GB0004052071,Halma plc,2020,Health Care Technology,484426511.036779
GB0004052071,Halma plc,2021,Fire Safety Products and Services,1479726953.76337
GB0004052071,Halma plc,2021,Health Care Technology,603599771.236632
GB0004052071,Halma plc,2022,Fire Safety Products and Services,1560495821.83376
GB0004052071,Halma plc,2022,Health Care Technology,669075961.16624
GB0004052071,Halma plc,2023,Fire Safety Products and Services,1861263507.64551
GB0004052071,Halma plc,2023,Health Care Technology,694300764.35449
GB0004082847,Standard Chartered PLC,2016,Corporate and Commercial Banking Services,12875737114
GB0004082847,Standard Chartered PLC,2017,Corporate and Commercial Banking Services,15152260230
GB0004082847,Standard Chartered PLC,2018,Corporate and Commercial Banking Services,14125697319
GB0004082847,Standard Chartered PLC,2019,Corporate and Commercial Banking Services,16009295589
GB0004082847,Standard Chartered PLC,2020,Corporate and Commercial Banking Services,15727296083
GB0004082847,Standard Chartered PLC,2021,Corporate and Commercial Banking Services,14449761023
GB0004082847,Standard Chartered PLC,2022,Corporate and Commercial Banking Services,16021518315
GB0004082847,Standard Chartered PLC,2023,Corporate and Commercial Banking Services,18453121639
GB0004161021,Hays plc,2021,Human Resource and Employment Services,7769463549
GB0004270301,Hill & Smith PLC,2021,"Infrastructure and Civil Engineering, and Construction",664924347
GB0004270301,Hill & Smith PLC,2021,Steel Related Services,195048143
GB0004270301,Hill & Smith PLC,2022,"Infrastructure and Civil Engineering, and Construction",680404739
GB0004270301,Hill & Smith PLC,2022,Steel Related Services,222976308
GB0004300496,Pan African Resources PLC,2016,Diversified Mining,225122247
GB0004300496,Pan African Resources PLC,2018,Diversified Mining,140606821
GB0004300496,Pan African Resources PLC,2019,Diversified Mining,214059102
GB0004300496,Pan African Resources PLC,2020,Diversified Mining,269003518
GB0004300496,Pan African Resources PLC,2021,Diversified Mining,378822539
GB0004300496,Pan African Resources PLC,2022,Diversified Mining,344652817
GB0004300496,Pan African Resources PLC,2023,Agricultural Support Services,322922
GB0004300496,Pan African Resources PLC,2023,Diversified Mining,339067987
GB0004544929,Imperial Brands PLC,2016,Combustible Tobacco Products,35896563236
GB0004544929,Imperial Brands PLC,2017,Combustible Tobacco Products,40580880685
GB0004544929,Imperial Brands PLC,2018,Combustible Tobacco Products,39804809856
GB0004544929,Imperial Brands PLC,2019,Combustible Tobacco Products,38933272211
GB0004544929,Imperial Brands PLC,2020,Combustible Tobacco Products,42096145518
GB0004544929,Imperial Brands PLC,2021,Combustible Tobacco Products,44176035200
GB0004544929,Imperial Brands PLC,2022,Combustible Tobacco Products,36326916000
GB0004544929,Imperial Brands PLC,2023,Combustible Tobacco Products,39609757500
GB0004657408,MITIE Group PLC,2015,Cleaning Services,1890356509
GB0004657408,MITIE Group PLC,2015,Correctional Facilities,117478932
GB0004657408,MITIE Group PLC,2015,Property and Infrastructure Maintenance,1353718772
GB0004657408,MITIE Group PLC,2016,Correctional Facilities,60445653
GB0004657408,MITIE Group PLC,2016,Property and Infrastructure Maintenance,2709502453
GB0004657408,MITIE Group PLC,2017,Cleaning Services,538543407
GB0004657408,MITIE Group PLC,2017,Correctional Facilities,79376846
GB0004657408,MITIE Group PLC,2017,Environmental Consultancy,119529073
GB0004657408,MITIE Group PLC,2017,Food Services,181678891
GB0004657408,MITIE Group PLC,2017,Guarding and Armoured Transportation Services,572467402
GB0004657408,MITIE Group PLC,2017,Property and Infrastructure Maintenance,1428650708
GB0004657408,MITIE Group PLC,2018,Cleaning Services,530721016
GB0004657408,MITIE Group PLC,2018,Correctional Facilities,140816926
GB0004657408,MITIE Group PLC,2018,Environmental Consultancy,172444959
GB0004657408,MITIE Group PLC,2018,Food Services,178613082
GB0004657408,MITIE Group PLC,2018,Guarding and Armoured Transportation Services,704084631
GB0004657408,MITIE Group PLC,2018,Property and Infrastructure Maintenance,1188610346
GB0004657408,MITIE Group PLC,2019,Cleaning Services,1253267210
GB0004657408,MITIE Group PLC,2019,Correctional Facilities,139943304
GB0004657408,MITIE Group PLC,2019,Property and Infrastructure Maintenance,1263553423
GB0004657408,MITIE Group PLC,2019,Waste Management Services,103624080
GB0004657408,MITIE Group PLC,2020,Cleaning Services,2004502055
GB0004657408,MITIE Group PLC,2020,Correctional Facilities,142078061
GB0004657408,MITIE Group PLC,2020,Property and Infrastructure Maintenance,1137277419
GB0004657408,MITIE Group PLC,2020,Waste Management Services,97417494
GB0004657408,MITIE Group PLC,2021,Cleaning Services,1759284732
GB0004657408,MITIE Group PLC,2021,Commercial Business Support Services,364511692
GB0004657408,MITIE Group PLC,2021,Design Services,69050894
GB0004657408,MITIE Group PLC,2021,Property and Infrastructure Maintenance,1033287483
GB0004657408,MITIE Group PLC,2021,Waste Management Services,102613480
GB0004657408,MITIE Group PLC,2021,Welfare and Social Care Services,149656121
GB0004657408,MITIE Group PLC,2022,Cleaning Services,1532710265
GB0004657408,MITIE Group PLC,2022,Commercial Business Support Services,589883467
GB0004657408,MITIE Group PLC,2022,Correctional Facilities,203005591
GB0004657408,MITIE Group PLC,2022,Military and Defense,996736997
GB0004657408,MITIE Group PLC,2022,Property and Infrastructure Maintenance,1467849558
GB0004657408,MITIE Group PLC,2022,Waste Management Services,89529437
GB0004657408,MITIE Group PLC,2023,Cleaning Services,1880448310
GB0004657408,MITIE Group PLC,2023,Commercial Business Support Services,955308640
GB0004657408,MITIE Group PLC,2023,Property and Infrastructure Maintenance,2858099660
GB0004726096,Spirent Communications plc,2015,Wireless and Broadband Telecommunication Services,460267132
GB0004726096,Spirent Communications plc,2016,Wireless and Broadband Telecommunication Services,419331438
GB0004726096,Spirent Communications plc,2017,Wireless and Broadband Telecommunication Services,477729495
GB0004726096,Spirent Communications plc,2018,Wireless and Broadband Telecommunication Services,455510518
GB0004726096,Spirent Communications plc,2019,Wireless and Broadband Telecommunication Services,522947478
GB0004726096,Spirent Communications plc,2020,Wireless and Broadband Telecommunication Services,556861832
GB0004726096,Spirent Communications plc,2021,Wireless and Broadband Telecommunication Services,566156204
GB0004726096,Spirent Communications plc,2022,Wireless and Broadband Telecommunication Services,596462334
GB0004726096,Spirent Communications plc,2023,Wireless and Broadband Telecommunication Services,474300000
GB0004866223,Keller Group plc,2021,"Infrastructure and Civil Engineering, and Construction",481705640
GB0004866223,Keller Group plc,2021,Residential Property Engineering and Construction,2575378267
GB0004866223,Keller Group plc,2022,"Infrastructure and Civil Engineering, and Construction",492596249
GB0004866223,Keller Group plc,2022,Residential Property Engineering and Construction,3140918065
GB0004915632,Kier Group plc,2021,"Infrastructure and Civil Engineering, and Construction",1961210453
GB0004915632,Kier Group plc,2021,Residential Property Engineering and Construction,2524346630
GB0005405286,HSBC Holdings Plc,2016,Corporate and Commercial Banking Services,43925861048
GB0005405286,HSBC Holdings Plc,2017,Corporate and Commercial Banking Services,54038684751
GB0005405286,HSBC Holdings Plc,2018,Corporate and Commercial Banking Services,51367908703
GB0005405286,HSBC Holdings Plc,2019,Corporate and Commercial Banking Services,58253192188
GB0005405286,HSBC Holdings Plc,2020,Corporate and Commercial Banking Services,53755714666
GB0005405286,HSBC Holdings Plc,2021,Corporate and Commercial Banking Services,48705160072
GB0005405286,HSBC Holdings Plc,2022,Corporate and Commercial Banking Services,50787172314
GB0005405286,HSBC Holdings Plc,2023,Corporate and Commercial Banking Services,67649498264
GB0005576813,Howden Joinery Group PLC,2015,Home Improvement Retail,1798452994
GB0005576813,Howden Joinery Group PLC,2016,Home Improvement Retail,1615364560
GB0005576813,Howden Joinery Group PLC,2017,Home Improvement Retail,1898990172
GB0005576813,Howden Joinery Group PLC,2018,Home Improvement Retail,1924791384
GB0005576813,Howden Joinery Group PLC,2019,Home Improvement Retail,2097875232
GB0005576813,Howden Joinery Group PLC,2020,Home Improvement Retail,2115354122
GB0005576813,Howden Joinery Group PLC,2021,Home Improvement Retail,2830263660
GB0005576813,Howden Joinery Group PLC,2022,Home Improvement Retail,2804598600
GB0005576813,Howden Joinery Group PLC,2023,Home Improvement Retail,2941775700
GB0005603997,Legal & General Group Plc,2015,Corporate Legal Services,3650717488.28941
GB0005603997,Legal & General Group Plc,2015,Investment and Investment Advisory Services,11541350540.8448
GB0005603997,Legal & General Group Plc,2015,Life and Health Insurance,450563234.512638
GB0005603997,Legal & General Group Plc,2015,Other Insurance,3078848768.3532
GB0005603997,Legal & General Group Plc,2016,Corporate Legal Services,17114980891
GB0005603997,Legal & General Group Plc,2016,Investment and Investment Advisory Services,76060403489
GB0005603997,Legal & General Group Plc,2016,Other Insurance,3166969607
GB0005603997,Legal & General Group Plc,2017,Corporate Legal Services,9282569142
GB0005603997,Legal & General Group Plc,2017,Investment and Investment Advisory Services,42853760982
GB0005603997,Legal & General Group Plc,2017,Other Insurance,2503939883
GB0005603997,Legal & General Group Plc,2018,Investment and Investment Advisory Services,175463112.001303
GB0005603997,Legal & General Group Plc,2018,Other Insurance,1434367040.9987
GB0005603997,Legal & General Group Plc,2019,Corporate Legal Services,21706040466
GB0005603997,Legal & General Group Plc,2019,Investment and Investment Advisory Services,64658432899
GB0005603997,Legal & General Group Plc,2019,Other Insurance,2110327889
GB0005603997,Legal & General Group Plc,2020,Corporate Legal Services,20582156390
GB0005603997,Legal & General Group Plc,2020,Investment and Investment Advisory Services,45621934616
GB0005603997,Legal & General Group Plc,2020,Other Insurance,2459141884
GB0005603997,Legal & General Group Plc,2021,Corporate Legal Services,8055376200
GB0005603997,Legal & General Group Plc,2021,Investment and Investment Advisory Services,50641131600
GB0005603997,Legal & General Group Plc,2021,Other Insurance,2742802200
GB0005603997,Legal & General Group Plc,2022,Investment and Investment Advisory Services,-62196538392.5766
GB0005603997,Legal & General Group Plc,2022,Other Insurance,-45795625207.4235
GB0005603997,Legal & General Group Plc,2023,Investment and Investment Advisory Services,4763566000
GB0005603997,Legal & General Group Plc,2023,Other Insurance,10653737000
GB0005746358,McBride plc,2021,"Laundry, Dish and Home Care Products",938514443
GB0005746358,McBride plc,2022,"Laundry, Dish and Home Care Products",836994076
GB0005758098,Meggitt PLC,2021,General Manufacturing Parts,1504814305
GB0005758098,Meggitt PLC,2021,Generators and Power Turbines,185694636
GB0006027295,Morgan Advanced Materials plc,2022,Refractory Minerals,1372285291
GB0006043169,Wm Morrison Supermarkets plc,2017,Food Retail,21363861386
GB0006043169,Wm Morrison Supermarkets plc,2018,Food Retail,23646666667
GB0006043169,Wm Morrison Supermarkets plc,2019,Food Retail,22367346938
GB0006043169,Wm Morrison Supermarkets plc,2020,Food Retail,22590500642
GB0006043169,Wm Morrison Supermarkets plc,2021,Food Retail,24206327373
GB0006215205,Mobico Group PLC,2021,Buses,738495430
GB0006215205,Mobico Group PLC,2021,"Tram, Bus, and Coach Services",2296580224
GB0006449366,Ecora Resources PLC,2015,Diversified Mining,12797876
GB0006449366,Ecora Resources PLC,2016,Diversified Mining,24348473
GB0006449366,Ecora Resources PLC,2017,Diversified Mining,50568493
GB0006449366,Ecora Resources PLC,2018,Diversified Mining,56058769
GB0006449366,Ecora Resources PLC,2018,Investment and Investment Advisory Services,2659276
GB0006449366,Ecora Resources PLC,2019,Diversified Mining,71274238
GB0006449366,Ecora Resources PLC,2019,Investment and Investment Advisory Services,2551470
GB0006449366,Ecora Resources PLC,2020,Diversified Mining,44054043
GB0006449366,Ecora Resources PLC,2020,Oil and Gas Services,2435904
GB0006449366,Ecora Resources PLC,2021,Diversified Mining,112012852
GB0006449366,Ecora Resources PLC,2021,Investment and Investment Advisory Services,3288929
GB0006449366,Ecora Resources PLC,2022,Diversified Mining,168984625
GB0006449366,Ecora Resources PLC,2022,Investment and Investment Advisory Services,2592954
GB0006449366,Ecora Resources PLC,2023,Diversified Mining,76479294
GB0006449366,Ecora Resources PLC,2023,Investment and Investment Advisory Services,2319406
GB0006650450,Oxford Instruments plc,2015,Research Equipment and Supplies Manufacturing,519727661
GB0006650450,Oxford Instruments plc,2016,Research Equipment and Supplies Manufacturing,435781882
GB0006650450,Oxford Instruments plc,2017,Research Equipment and Supplies Manufacturing,416491317
GB0006650450,Oxford Instruments plc,2018,Research Equipment and Supplies Manufacturing,434697627
GB0006650450,Oxford Instruments plc,2019,Research Equipment and Supplies Manufacturing,393560195
GB0006650450,Oxford Instruments plc,2020,Research Equipment and Supplies Manufacturing,439434598
GB0006650450,Oxford Instruments plc,2021,Research Equipment and Supplies Manufacturing,482375090
GB0006650450,Oxford Instruments plc,2022,Research Equipment and Supplies Manufacturing,548448510
GB0006731235,Associated British Foods plc,2015,Agricultural Produce Processing and Storage,4447870778
